"starch","glycerol","glucose","fructose","citrate","butyrate","ascorbic","acetate","rep_1","rep_2","rep_3","rep_4","mean","sd"
0,1,1,1,1,0,0,0,0.0400999841110967,0.0338411506250636,0.0407868151913757,0.0317602621509425,0.0366220530196196,0.00450228376135019
0,1,1,1,1,0,0,1,0.0467815809470518,0.040912689163714,0.0473853510762537,0.0323866048120763,0.041866556499774,0.00696165463546814
0,1,1,1,1,0,1,0,0.032409392734941,0.0292416082760133,0.0396103064573458,0.0345545512530628,0.0339539646803407,0.00435686859665477
0,1,1,1,1,0,1,1,0.0398129367883445,0.0360268458265514,0.0488234185413941,0.0455889614051368,0.0425630406403567,0.00573391785138784
0,1,1,1,1,1,0,0,0.0445690952102285,0.0358314054697488,0.0485159318375794,0.0440626879539887,0.0432447801178864,0.00532809996833873
0,1,1,1,1,1,0,1,0.0527275468214401,0.0368477540483156,0.0553467293244169,0.0490810483529155,0.048500769636772,0.00818254860677908
0,1,1,1,1,1,1,0,0.0478437443326296,0.0395468956886855,0.0494327603913347,0.0451086721879727,0.0454830181501556,0.00434170383825466
0,1,1,1,1,1,1,1,0.0525565599539311,0.041354214061374,0.0554848785968241,0.0464947171909186,0.0489725924507619,0.00630962885858334
1,0,0,0,0,0,0,0,0.000953544005766493,5.87515103435061e-05,0,0.000133237584623793,0.000286383275183448,0.000448102906201258
1,0,0,0,0,0,0,1,0.00285508265860433,0.00136967838412338,6.10602422894135e-05,0.00102266095213795,0.00132712055928877,0.00115932217611074
1,0,0,0,0,0,1,0,0.00275895787412326,0.00444014679800126,0.00184836901671658,0.00207038541412559,0.00277946477574167,0.00117303284489602
1,0,0,0,0,0,1,1,0.00167509752852718,0.00289056109026336,0.00170904463029033,0.00117742719739298,0.00186303261161847,0.000726842819388903
1,0,0,0,0,1,0,0,0.000786168965895282,0.00192036184864681,0,0.000922527800608794,0.000907264653787721,0.000788329924063297
1,0,0,0,0,1,0,1,0.00569554366499554,0.00408214641300906,0.00357953575496982,0.00769951814627411,0.00526418599481213,0.00185761281677322
1,0,0,0,0,1,1,0,0.00236443343157509,0.00389947691375608,0.00229234095316125,0.00233508350325653,0.00272283370043724,0.000784987096505553
1,0,0,0,0,1,1,1,0.00608266417500899,0.00557598512309576,0.00540258951546304,0.00420322176560833,0.00531611514479403,0.000796060992546847
1,0,0,0,1,0,0,0,0.00478234796972607,0.00363591148361198,0.00318679170506878,0.00491075536663262,0.00412895163125986,0.000850274028274976
1,0,0,0,1,0,0,1,0.0161625617588489,0.0134428883329045,0.0103291386417512,0.0167375907793845,0.0141680448782223,0.00293505916084144
1,0,0,0,1,0,1,0,0.00393882567845389,0.00284472297549935,0.00447921370331666,0.00087313233466714,0.00303397367298426,0.00159295605850216
1,0,0,0,1,0,1,1,0.00748936947572163,0.00738856606840359,0.00701793662232669,0.0075254731764962,0.00735533633573703,0.000232274413098038
