"starch","glycerol","glucose","fructose","citrate","butyrate","ascorbic","acetate","rep_1","rep_2","rep_3","rep_4","mean","sd"
1,0,1,0,1,0,1,0,0.0522805259976865,0.0537642503432032,0.0557965837022464,0.0530178762475237,0.053714809072665,0.00151427797420979
1,0,1,0,1,0,1,1,0.0716749247375338,0.0743975862220612,0.0799174184106147,0.0716116257419632,0.0744003887780432,0.0039005545472624
1,0,1,0,1,1,0,0,0.0510169128532897,0.0498775179213187,0.0517401358469539,0.0462901102190554,0.0497311692101544,0.0024187730077541
1,0,1,0,1,1,0,1,0.0729561078145263,0.072494551281518,0.0766533136904587,0.0674573379976356,0.0723903276960347,0.00377881845076021
1,0,1,0,1,1,1,0,0.0497248899717671,0.0523381420881854,0.054897748190747,0.0493971297161166,0.051589477491704,0.00256828276511748
1,0,1,0,1,1,1,1,0.0696658553218791,0.0763971368400177,0.0783540732136994,0.0655626879065623,0.0724949383205396,0.00593342007606229
1,0,1,1,0,0,0,0,0.0576206540095785,0.0574090861735794,0.0603887512355887,0.0549340392000392,0.0575881326546965,0.00223015633103879
1,0,1,1,0,0,0,1,0.0792839260576232,0.0760470228151052,0.085098822711957,0.0718629168409091,0.0780731721063986,0.00558265895354943
1,0,1,1,0,0,1,0,0.0625924440253832,0.0601596027459237,0.064088114327382,0.0558487719657528,0.0606722332661104,0.0036001861873638
1,0,1,1,0,0,1,1,0.0827085134632286,0.0817595303591551,0.0893622703615643,0.0752997682291019,0.0822825206032625,0.00575432231953203
1,0,1,1,0,1,0,0,0.0567610241834664,0.0565979446870559,0.0636999368206081,0.0583081518488878,0.0588417643850045,0.00332920352716975
1,0,1,1,0,1,0,1,0.075653634369034,0.0744288060355779,0.0832908887895789,0.0729063518445327,0.0765699202596809,0.00461941920831347
1,0,1,1,0,1,1,0,0.0567845038559479,0.0607089906374283,0.0623739841165958,0.0540128338310535,0.0584700781102564,0.00378423918121528
1,0,1,1,0,1,1,1,0.0730478965935962,0.0788992287757577,0.0949505239004599,0.0690343746709743,0.078983005985197,0.0113896068927139
1,0,1,1,1,0,0,0,0.0738825754046483,0.0718550146635578,0.0763133163007816,0.0728347789948601,0.0737214213409619,0.00191602876199192
